"BehaviorSpace results (NetLogo 6.0.4)"
"20190209 RecMechOLM.nlogo"
"info_asym_auctiontype"
"02/13/2019 09:06:45:350 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-employers","num-employees","coef-strategy","print-log","coef-nr-jobs","coef-talent","coef-feedback","num-jobs","auction","[step]","earn-rep0_30","earn-rep30_70","earn-rep70_100","jobs-rep0_30","jobs-rep30_70","jobs-rep70_100","count-no-work","meanrep-no-work"
"3860","30","120","0.191","false","0.5","0.5","0.75","200","sealed","211","236.07385092844197","293.18738241861666","628.1517791061592","1.1","1.5633802816901408","2.689655172413793","38","40.526315789473685"
"3861","30","120","0.191","false","0.5","0.5","0.75","200","sealed","205","147.1787564662807","304.3229884658719","625.849699279248","0.95","1.6153846153846154","2.727272727272727","37","42.729729729729726"
"3862","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","114.28408085167716","362.24188575835717","872.555700350475","0.5652173913043478","1.5205479452054795","3.4166666666666665","41","38"
"3863","30","120","0.191","false","0.5","0.5","0.75","200","sealed","211","133.760917020349","247.90287784014888","690.5365780362525","0.6842105263157895","1.4428571428571428","3.129032258064516","42","38.857142857142854"
"3864","30","120","0.191","false","0.5","0.5","0.75","200","sealed","204","110.37878076228183","353.0055028420248","709.8036046398695","0.7407407407407407","1.6417910447761195","2.8461538461538463","35","37.77142857142857"
"3865","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","71.40084574069621","313.26121937173014","795.8456506960016","0.7058823529411765","1.4210526315789473","3.2222222222222223","39","40.1025641025641"
"3866","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","47.26147324190077","285.1084807018724","716.466378891278","0.5263157894736842","1.4666666666666666","3.3461538461538463","37","40.054054054054056"
"3867","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","137.04527773909274","351.8801678820814","878.2947999948744","0.6551724137931034","1.476923076923077","3.5","41","40.390243902439025"
"3868","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","77.00392468586615","293.83983315800964","607.0128375669324","0.5555555555555556","1.625","3.0454545454545454","39","42.61538461538461"
"3869","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","150.9395162841513","341.68535951821497","717.6584195686288","0.9583333333333334","1.5","3.1153846153846154","38","42.63157894736842"
"3870","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","194.29312738686718","304.6378465722216","880.9242445762525","1.1","1.5555555555555556","3.210526315789474","37","43.4054054054054"
"3871","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","76.1436942477837","338.2289605958847","645.6458476127237","0.6666666666666666","1.7297297297297298","3","46","39.41304347826087"
"3872","30","120","0.191","false","0.5","0.5","0.75","200","sealed","208","216.09067000459507","245.85714183196905","854.8339536241223","1.1153846153846154","1.2153846153846153","3.4482758620689653","39","44.41025641025641"
"3873","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","346.76458617866706","273.08096750624634","816.0883777413144","1.6818181818181819","1.3333333333333333","3.4","43","45.58139534883721"
"3874","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","115.55178785887723","257.39819106702606","901.0042663406005","0.6666666666666666","1.4133333333333333","3.2962962962962963","39","43.41025641025641"
"3876","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","119.5055651849516","343.97742472213156","805.1611314668087","0.7241379310344828","1.5441176470588236","3.5217391304347827","37","38.32432432432432"
"3875","30","120","0.191","false","0.5","0.5","0.75","200","sealed","213","72.61306475671482","312.13455068205326","648.3934963420133","0.7333333333333333","1.6065573770491803","3.206896551724138","35","41.57142857142857"
"3877","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","132.1439246321273","400.7494420108126","628.8291108329038","0.8333333333333334","1.6666666666666667","2.7083333333333335","37","43.32432432432432"
"3878","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","135.4083624460545","303.43213766197783","650.2906173962571","1.0526315789473684","1.4594594594594594","2.888888888888889","29","43.827586206896555"
"3879","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","26.50786229369496","314.1163422396745","750.6187462675987","0.23529411764705882","1.391304347826087","3.2058823529411766","39","38.8974358974359"
"3880","30","120","0.191","false","0.5","0.5","0.75","200","sealed","211","108.30612690050168","245.7671238751146","839.0125405330598","0.7368421052631579","1.4054054054054055","3.4444444444444446","41","41.46341463414634"
"3881","30","120","0.191","false","0.5","0.5","0.75","200","sealed","217","234.48833224710205","307.05105801955295","862.020830727854","1.2173913043478262","1.3424657534246576","3.7916666666666665","36","43.75"
"3882","30","120","0.191","false","0.5","0.5","0.75","200","sealed","212","73.81845539319835","372.91564668771963","570.3063182324329","0.5454545454545454","1.7857142857142858","2.6785714285714284","35","44.6"
"3883","30","120","0.191","false","0.5","0.5","0.75","200","sealed","208","96.60909838899325","389.05769366106887","632.6605451496564","0.75","1.7777777777777777","2.95","40","43.125"
"3884","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","91.82740456643126","369.06415491925173","652.3815808772853","0.6842105263157895","1.6363636363636365","2.9166666666666665","32","36.3125"
"3885","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","82.11531804216906","314.8679179473662","521.1615292316853","0.8888888888888888","1.5857142857142856","2.5625","33","43.484848484848484"
"3886","30","120","0.191","false","0.5","0.5","0.75","200","sealed","214","78.38247919630643","361.15504886517823","710.3529142618412","0.7586206896551724","1.7903225806451613","2.793103448275862","30","40.96666666666667"
"3887","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","67.17741079719636","358.3321655328081","624.2790423733791","0.5","1.72","2.869565217391304","41","43.09756097560975"
"3888","30","120","0.191","false","0.5","0.5","0.75","200","sealed","211","98.46666285501716","334.82503172341","807.5431980470634","0.625","1.5492957746478873","3.44","35","40.542857142857144"
"3889","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","178.79591347543757","274.87715735196406","652.8378385587464","1.0454545454545454","1.3623188405797102","3.0689655172413794","41","41.707317073170735"
"3890","30","120","0.191","false","0.5","0.5","0.75","200","sealed","214","67.0289132963284","268.44116085410883","773.2971455869503","0.5714285714285714","1.3548387096774193","3.189189189189189","33","39.75757575757576"
"3891","30","120","0.191","false","0.5","0.5","0.75","200","sealed","214","115.99048223962791","296.982256928501","808.8436135569364","0.6923076923076923","1.5714285714285714","3.5833333333333335","43","42.395348837209305"
"3892","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","172.59727003212046","287.91965254303955","913.1245748615576","0.9545454545454546","1.2916666666666667","3.6538461538461537","36","41.19444444444444"
"3893","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","146.33711282531743","286.06328554134706","771.4342817640479","0.9130434782608695","1.4861111111111112","3.24","35","36.457142857142856"
"3894","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","111.49410592310107","299.08812513356736","746.0476218141057","0.8","1.4583333333333333","3.0714285714285716","34","35.94117647058823"
"3895","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","130.5562597021754","305.31453880226667","624.1753154465057","0.9090909090909091","1.4794520547945205","3.12","41","42.31707317073171"
"3896","30","120","0.191","false","0.5","0.5","0.75","200","sealed","209","124.676071537844","361.399133056306","635.4604558536516","0.7083333333333334","1.7183098591549295","2.8","36","38.19444444444444"
"3897","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","68.35864728788268","374.71747423105194","749.4767340212336","0.5217391304347826","1.6111111111111112","3.16","40","40.125"
"3898","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","29.59829861745424","345.33381392267","748.436878777678","0.3076923076923077","1.8115942028985508","2.92","40","35.675"
"3899","30","120","0.191","false","0.5","0.5","0.75","200","sealed","212","217.4776445102324","291.2145325795578","816.0823564736652","1.0416666666666667","1.4933333333333334","3.5714285714285716","41","41.36585365853659"
"3900","30","120","0.191","false","0.5","0.5","0.75","200","sealed","205","150.2447227061639","318.51253660140577","715.7640756827393","0.7586206896551724","1.4137931034482758","3.0606060606060606","37","35.648648648648646"
"3901","30","120","0.196","false","0.5","0.5","0.75","200","open","205","219.50354934169698","408.8382154319422","479.2777539972695","1.3043478260869565","1.8108108108108107","1.7826086956521738","25","47"
"3902","30","120","0.196","false","0.5","0.5","0.75","200","open","204","184.19393900277151","386.94677324652946","598.1402781365997","1.4545454545454546","1.6428571428571428","2.0357142857142856","20","49.95"
"3903","30","120","0.196","false","0.5","0.5","0.75","200","open","209","228.07502444622557","341.95061461129546","575.658055145085","1.4","1.5733333333333333","2.3333333333333335","30","47.06666666666667"
"3904","30","120","0.196","false","0.5","0.5","0.75","200","open","209","318.22671497398375","352.096111850763","678.9114217862357","1.7083333333333333","1.6216216216216217","2.1818181818181817","25","51.52"
"3905","30","120","0.196","false","0.5","0.5","0.75","200","open","205","235.4477487422336","295.5225952068221","577.534181802109","1.411764705882353","1.472972972972973","2.4827586206896552","27","48.44444444444444"
"3906","30","120","0.196","false","0.5","0.5","0.75","200","open","210","228.26045173822348","387.2309567374877","624.7395298578607","1.5454545454545454","1.5584415584415585","2.6666666666666665","20","48.65"
"3907","30","120","0.196","false","0.5","0.5","0.75","200","open","207","191.8690924569158","324.8907684173476","554.0482102968666","1.4782608695652173","1.5507246376811594","2.357142857142857","22","48.72727272727273"
"3908","30","120","0.196","false","0.5","0.5","0.75","200","open","206","276.1167470003162","356.05941675507796","628.6064426447005","1.7083333333333333","1.4929577464788732","2.36","24","55.875"
"3909","30","120","0.196","false","0.5","0.5","0.75","200","open","208","267.6597744248337","290.68861834784525","691.4123617755498","1.5238095238095237","1.5324675324675325","2.6363636363636362","26","49.5"
"3910","30","120","0.196","false","0.5","0.5","0.75","200","open","204","244.62113387543098","347.47332777936344","549.1344846199974","1.65","1.6103896103896105","2.0434782608695654","24","48.833333333333336"
"3912","30","120","0.196","false","0.5","0.5","0.75","200","open","210","246.60382776401778","322.07764174216567","732.9250303388501","1.565217391304348","1.4393939393939394","2.5483870967741935","25","46.12"
"3911","30","120","0.196","false","0.5","0.5","0.75","200","open","209","208.94484702941824","303.2422517429914","694.0521345887336","1.56","1.5606060606060606","2.310344827586207","24","49.333333333333336"
"3913","30","120","0.196","false","0.5","0.5","0.75","200","open","206","215.83322748279807","343.0760818172647","497.6142499148694","1.6","1.6470588235294117","2.1","24","52.708333333333336"
"3914","30","120","0.196","false","0.5","0.5","0.75","200","open","206","265.3358862435517","335.2462271274668","619.9812890192155","1.6666666666666667","1.5217391304347827","2.2916666666666665","28","45.607142857142854"
"3915","30","120","0.196","false","0.5","0.5","0.75","200","open","204","199.11836248161134","278.7970741530799","678.9480566816213","1.2857142857142858","1.507462686567164","2.375","20","49.25"
"3916","30","120","0.196","false","0.5","0.5","0.75","200","open","209","230.2248513055213","320.78370981897893","766.4190985978292","1.4583333333333333","1.452054794520548","2.9565217391304346","33","48.54545454545455"
"3917","30","120","0.196","false","0.5","0.5","0.75","200","open","211","363.10964814650504","227.7740190105015","669.0805431370233","2.1","1.3513513513513513","2.6538461538461537","26","50.15384615384615"
"3918","30","120","0.196","false","0.5","0.5","0.75","200","open","209","270.31343827742535","264.86201416967197","711.1518205901505","1.625","1.434782608695652","2.6296296296296298","24","51.916666666666664"
"3919","30","120","0.196","false","0.5","0.5","0.75","200","open","206","220.27391170468908","364.4420009634739","376.70708633045416","1.608695652173913","1.7567567567567568","1.6956521739130435","27","49.666666666666664"
"3920","30","120","0.196","false","0.5","0.5","0.75","200","open","208","234.29259771911336","365.45397518157927","568.3254003552522","1.1818181818181819","1.646341463414634","2.2222222222222223","25","45.56"
"3921","30","120","0.196","false","0.5","0.5","0.75","200","open","209","240.82754006570786","323.26674601494796","621.7898523399468","1.7272727272727273","1.5070422535211268","2.3703703703703702","26","54.03846153846154"
